sample_name,include,habitat_depth_level1,habitat_act_collection,observed_otus,shannon,chao1,ph_cells_per_g_log,PD_whole_tree,goods_coverage,ph_cells_per_g,ph_cells_per_g_log,ph_cells_per_mg,ph_extrapolated_cells_per_60ul_total,ph_extrapolated_cells_per_extra_ln,ph_extrapolated_cells_per_pcr_total,ph_log_reads,ph_r1150,ph_reads_per_mg,ph_total_reads,altitude,anonymized_name,bile_sample,biomass_even,biomass_quartile,climate,collection_substrate,collection_timestamp,collection_year,common_name,condition_factor,conservation_status,control,control_2,control_cell_into_extraction,control_org,depth_high_range_m,depth_low_range_m,depth_m,description,diet,diet_reference,dist_to_dorsal_cm,distance_from_shore_m,distance_from_shore_m_log,dna_extracted,dnaplate_column,dnaplate_row,dnaplate_well_id,elevation,empo_1,empo_2,empo_3,env,env0,env_biome,env_feature,env_material,env_package,evo_distanceto_mackerel_median_mya,evo_timetree_species_name,extraction_cleanup,extraction_date,extraction_lot,extraction_mass_g,extraction_notes,extraction_notes_gill,extraction_plate_name,fish_collection_method,fl_cm,fmp_number,gamma_include,gape_cm,general_location,geo_loc_name,gi_cm,hab_notes,hab_sum,habitat_act_collection,habitat_be,habitat_cp,habitat_depth_level1,habitat_depth_level2,habitat_drf,habitat_dslp,habitat_is,habitat_kbrf,habitat_mdrf,habitat_ms,habitat_os,habitat_p,habitat_ref,habitat_rit,habitat_rst,habitat_sslp,habitat_sz,host_age,host_age_units,host_body_habitat,host_body_mass_index,host_body_product,host_body_site,host_common_name,host_common_name_,host_height,host_height_units,host_life_stage,host_scientific_name,host_subject_id,host_taxid,host_weight,host_weight_units,include_st,latitude,longitude,mass_g,mass_g_log,max_age,max_kg_grams,max_tl_cm,method_gear,month,name,notes,notes_on_dissection,num_order,number_db,ocean_basin,p_class,p_fam_common,p_family,p_genus,p_genus_species,p_order,pcr_order,physical_specimen_location,physical_specimen_remaining,prey_annelids,prey_arthropods,prey_echinoderms,prey_invertebrate,prey_large_fish,prey_mollusks,prey_phytoplankton_algae,prey_shark_marine_mammal,prey_small_fish,prey_zooplankton,primer_plate,qiita_study_id,radii,ratio_dorsal_to_tl,ratio_gape_to_tl,ratio_gi_to_tl,reproductive_process,salinity_tolerance,salinity_tolerance_migration,sample_type,sample_type_2,sample_type_descriptive,sample_types,scientific_name,sd_or_la,season,sex,sjbg_gill,sjbg_gill_direction,sjbg_gill_number,sjbg_gill_orientation,sjbg_gill_sample,sjbg_gill_tissue,sjbg_gill_type,sourcesink,substrata_collection,substrata_group,swim_acceleration,swim_endurance,swim_mode,swim_performance,taxon_id,title,title_fmp_core,tl_cm,trophic,trophic_likely,type_habitat_nonbay_bol,total_reads,log_total_reads,estimated_biomass_per_pcrrxn,estimated_biomass_per_dnarxn,estimated_cells_per_g,log_estimated_cells_per_g
13414.43.skin,1,shallow,BE,165,1.358021937,167.5932203,6.538735677,15.15150425,0.999203117,3460860,6.539184031,3461,221495,4.266182805,18458,4.354070004,1,353094,22598,Not applicable,43.skin,FALSE,3,4,subtropical,soft bottom,6/4/19,2019,california tonguefish,0.9572,LC,0,0,,0,201,2,3,43.skin,"fish, invertebrates",fishbase.org,0.6,235,2.371067862,TRUE,6,c,c6,0,Host-associated,Animal,Animal surface,43skin,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Symphurus atricaudus,clearmag beads KF,9/14/20,PS16L1,0.064,high,,FMP101_P3_skin_1.88,HSW gillnet survey,16.8,43,1,0.4,mission bay site 5,USA:CA:San Diego,24,,1,BE,0,0,shallow,neritic,0,0,1,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,0.957154095,UBERON:mucus,UBERON:skin of body,california tonguefish,CA tonguefish,16.9,cm,Missing: not collected,Symphurus atricauda,FMP_43,305513,46.2,grams,1,32.789026,-117.24557,46.2,1.664641976,,,21,gillnet,6,43.skin,,not sure about lat long,523,359,Eastern Pacific,Actinopterygii,tonguefish,Cynoglossidae,Symphurus,Symphurus atricaudus,Pleuronectiformes,619,SIO,Missing: not collected,,,,1,,,,,1,,7,13414,,0.035502959,0.023668639,1.420118343,oviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Symphurus atricauda,318,spring,Unknown,,,,,,,,sink,sandy mud bottom,soft bottom,1,3,Plueronectiform,flow refuging,305513,FMP101,1,16.9,3,3,TRUE,23231,4.366067905,18438.87434,221266.4921,3457288.939,6.538735677
13414.44.skin,1,shallow,BE,278,6.443875989,279.5545455,2.925676511,21.78721494,0.990736226,883,2.945960704,1,60,0.699177887,5,3.33405144,1,31735,2158,Not applicable,44.skin,FALSE,1,1,subtropical,soft bottom,6/4/19,2019,yellowfin drum,1.0723,LC,0,0,,0,60,10,3,44.skin,"fish, crustaceans, worms, bivalves",fishbase.org,7,136,2.133538908,TRUE,6,d,d6,0,Host-associated,Animal,Animal surface,44skin,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Umbrina cirrosa,clearmag beads KF,9/14/20,PS16L1,0.068,high,,FMP101_P3_skin_1.88,HSW gillnet survey,25,44,0,1.6,mission bay site 2,USA:CA:San Diego,27.4,,2,BE,0,0,shallow,neritic,0,0,1,1,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,1.072293227,UBERON:mucus,UBERON:skin of body,yellowfin drum,yellowfin croaker,25.9,cm,Missing: not collected,Umbrina roncador,FMP_44,320399,186.3,grams,1,32.772748,-117.229627,186.3,2.270212855,,2.5,56,gillnet,6,44.skin,,not sure about lat long,524,350,Eastern Pacific,Actinopterygii,drums or croakers,Sciaenidae,Umbrina,Umbrina roncador,Perciformes,620,SIO,Missing: not collected,,1,1,,,1,,,1,,7,13414,,0.27027027,0.061776062,1.057915058,oviparous,marine,oceanodromous,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Umbrina roncador_,309,spring,M,,,,,,,,sink,sandy mud bottom,soft bottom,2,2,Subcarangiform,generalist,320399,FMP101,1,25.9,3,3,TRUE,2195,3.341434525,4.77533867,57.30406404,842.7068241,2.925676511
13414.45.skin,1,shallow,BE,1762,8.6606475,1788.059072,6.182007783,129.6976244,0.98757644,1652081,6.218031337,1652,61127,3.707051687,5094,4.194181209,1,422649,15638,Not applicable,45.skin,FALSE,3,4,subtropical,soft bottom,6/4/19,2019,californian salema,1.2137,LC,0,0,,0,11,1,3,45.skin,"mysid, isopod, amphipod, small fish, polychaete, ostracods, nebaliaceans, caridean, copepods",https://books.google.com/books?hl=en&lr=&id=7HUgAAAAMAAJ&oi=fnd&pg=PA567&dq=Xenistius+californiensis+stomach+content&ots=--wRB0Kmex&sig=R5jv6iycjkNLGbvDZM4zHnsM8Sw#v=onepage&q&f=false,5.1,136,2.133538908,TRUE,6,e,e6,0,Host-associated,Animal,Animal surface,45skin,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Xenistius californiensis,clearmag beads KF,9/14/20,PS16L1,0.037,medium,,FMP101_P3_skin_1.88,HSW gillnet survey,16.3,45,1,2.8,mission bay site 2,USA:CA:San Diego,19,"rocky reef, kelp bed",2,BE,0,0,shallow,neritic,0,0,0,1,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,1,0,0,Missing: not collected,Missing: not collected,UBERON:skin,1.213655044,UBERON:mucus,UBERON:skin of body,californian salema,salema,17.7,cm,Missing: not collected,Xenistius californiensis,FMP_45,314000,67.3,grams,1,32.772748,-117.229627,67.3,1.828015064,,,30,gillnet,6,45.skin,,not sure about lat long,525,452,Eastern Pacific,Actinopterygii,grunts,Haemulidae,Haemulon,Xenistius californiensis,Perciformes,621,SIO,Missing: not collected,1,1,,1,,,,,1,,7,13414,,0.288135593,0.15819209,1.073446328,oviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Xenistius californiensis,404,spring,Unknown,,,,,,,,sink,sandy mud bottom,rock associated,2,2,Subcarangiform,generalist,314000,FMP101,1,17.7,3,3,TRUE,15710,4.196176185,4688.438899,56261.26679,1520574.778,6.182007783
13414.46.skin,1,shallow,BE,69,1.989633487,69.09677419,4.591983625,11.28440566,0.999618902,39039,4.591498685,39,5544,2.664609544,462,3.896085085,1,55437,7872,Not applicable,46.skin,TRUE,2,2,subtropical,soft bottom,6/4/19,2019,spotfin croaker,1.4543,LC,0,0,,0,22,1,3,46.skin,"invertebrates (worms, clams, crabs, crustaceans)",fishbase.org,9.8,136,2.133538908,TRUE,6,f,f6,0,Host-associated,Animal,Animal surface,46skin,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Pachyurus junki,clearmag beads KF,9/14/20,PS16L1,0.142,,,FMP101_P3_skin_1.88,HSW gillnet survey,36.5,46,1,3.4,mission bay site 2,USA:CA:San Diego,43.5,,2,BE,0,0,shallow,neritic,0,0,1,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,1,Missing: not collected,Missing: not collected,UBERON:skin,1.454293629,UBERON:mucus,UBERON:skin of body,spotfin croaker,spotfin croaker,38,cm,Missing: not collected,Roncador stearnsii,FMP_46,320398,798,grams,1,32.772748,-117.229627,798,2.902002891,15,,70,gillnet,6,46.skin,,not sure about lat long,526,349,Eastern Pacific,Actinopterygii,drums or croakers,Sciaenidae,Roncador,Roncador stearnsii,Perciformes,622,SIO,Missing: not collected,,1,1,,,1,,,,,7,13414,,0.257894737,0.089473684,1.144736842,oviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Roncador stearnsii_,308,spring,F,,,,,,,,sink,sandy mud bottom,soft bottom,2,2,Subcarangiform,generalist,320398,FMP101,1,38,2,2,TRUE,8106,3.908806599,462.4776219,5549.731463,39082.61594,4.591983625
13414.47.skin,1,shallow,BE,893,7.677463427,913.2314815,5.178590013,63.99897718,0.987375124,155743,5.192408536,156,9500,2.898557091,792,3.962984584,1,150541,9183,Not applicable,47.skin,TRUE,2,3,subtropical,soft bottom,6/4/19,2019,hallers round ray,1.0749,LC,0,0,,0,91,0,3,47.skin,"benthic invertebrates, small fish",fishbase.org,Missing: not collected,160,2.204119983,TRUE,6,g,g6,0,Host-associated,Animal,Animal surface,47skin,skin,marine biome,animal-associated habitat,mucus,host-associated,465,Urolophus halleri,clearmag beads KF,9/14/20,PS16L1,0.061,,,FMP101_P3_skin_1.88,HSW gillnet survey,30.6,47,1,1.1,mission bay site 1,USA:CA:San Diego,16.5,,1,BE,1,0,shallow,neritic,0,0,0,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,1.074945478,UBERON:mucus,UBERON:skin of body,haller's round ray,round ray,30.6,cm,Missing: not collected,Urolophus halleri,FMP_47,86675,308,grams,1,32.789805,-117.248309,308,2.488550717,,1.4,58,gillnet,6,47.skin,,not sure about lat long,527,377,Eastern Pacific,Chondrichthyes,American round stingrays,Urotrygonidae,Urolophus,Urolophus halleri,Myliobatiformes,623,SIO,Missing: not collected,,,,1,,,,,1,,7,13414,,nan,0.035947712,0.539215686,ovoviviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Urolophus halleri,336,spring,M,,,,,,,,sink,sandy mud bottom,soft bottom,2,2,Rajiform,flow refuging,86675,FMP101,1,30.6,3,3,FALSE,9366,3.971554153,766.8997607,9202.797128,150865.5267,5.178590013
13414.48.skin,1,shallow,BE,18,0.373097557,18,7.5893327,3.263681683,1,38704944,7.587766443,38705,2361002,5.293915036,196750,4.64795969,1,728836,44459,Not applicable,48.skin,FALSE,3,4,subtropical,soft bottom,6/4/19,2019,specklefin midshipman,1.1719,LC,0,0,,0,126,0,3,48.skin,"fish, octopus, crustacean",https://biogeodb.stri.si.edu/sftep/en/thefishes/species/4655,13.2,100,2,TRUE,6,h,h6,0,Host-associated,Animal,Animal surface,48skin,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Porichthys plectrodon,clearmag beads KF,9/14/20,PS16L1,0.061,high,,FMP101_P3_skin_1.88,HSW gillnet survey,44,48,0,3.5,mission bay site 3,USA:CA:San Diego,56.5,"bay, rocky, soft bottom,",2,BE,1,0,shallow,intertidal,0,0,1,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,1.171911111,UBERON:mucus,UBERON:skin of body,specklefin  midshipman,specklefin midshipman,37.5,cm,Missing: not collected,Porichthys myriaster,FMP_48,262771,618,grams,1,32.776937,-117.243164,618,2.790988475,,,51,gillnet,6,48.skin,,not sure about lat long,528,312,Eastern Pacific,Actinopterygii,toadfishes,Batrachoididae,Porichthys,Porichthys myriaster,Batrachoidiformes,624,SIO,Missing: not collected,,1,,1,,1,,,1,,7,13414,,0.352,0.093333333,1.506666667,oviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Porichthys myriaster_,271,spring,M,,,,,,,,sink,sandy mud bottom,soft bottom,1,3,Labriform,generalist,262771,FMP101,1,37.5,3,3,FALSE,45734,4.660239187,197460.9806,2369531.767,38844783.07,7.5893327
13414.51.skin,1,shallow,BE,26,0.385993865,26.125,7.100788476,5.454382707,0.999950896,12503659,7.097037121,12504,1738009,5.160870692,144834,4.60991441,1,293022,40730,Not applicable,51.skin,TRUE,3,4,subtropical,soft bottom,5/17/19,2019,california lizardfish,0.5408,LC,0,0,,0,229,1,3,51.skin,fish,fishbase.org,11.4,78,1.892094603,TRUE,7,c,c7,0,Host-associated,Animal,Animal surface,51skin,skin,marine biome,animal-associated habitat,mucus,host-associated,154,Synodus foetens,clearmag beads KF,9/14/20,PS16L1,0.139,high,,FMP101_P3_skin_1.88,hook and line,29.5,51,1,3.5,mission bay,USA:CA:San Diego,34.5,,1,BE,0,0,shallow,neritic,0,0,1,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,0.540760471,UBERON:mucus,UBERON:skin of body,California lizardfish,CA lizardfish,30.8,cm,Missing: not collected,Synodus lucioceps,FMP_51,320415,158,grams,1,32.769349,-117.227735,158,2.198657087,,,64,rod and reel,5,51.skin,,,531,233,Eastern Pacific,Actinopterygii,lizardifishes,Synodontidae,Synodus,Synodus lucioceps,Aulopiformes,627,SIO,Missing: not collected,,,,,1,,,,1,,7,13414,,0.37012987,0.113636364,1.12012987,oviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Synodus lucioceps,193,spring,Unknown,,,,,,,,sink,sandy mud bottom,soft bottom,3,1,Esociform,accelerator,320415,FMP101,1,30.8,4,4,TRUE,41962,4.622856179,146090.5185,1753086.222,12612131.09,7.100788476
13414.59.skin,1,shallow,BE,48,2.708269301,54.875,3.402179791,7.770733692,0.99331307,2572,3.410270964,3,44,0.561519125,4,3.294686624,1,115941,1971,Not applicable,59.skin,TRUE,1,2,subtropical,soft bottom,6/4/19,2019,thresher shark,Missing: not collected,VU,0,0,,0,550,0,3,59.skin,forage fish,fishbase.org,Missing: not collected,160,2.204119983,TRUE,8,c,c8,0,Host-associated,Animal,Animal surface,59skin,skin,marine biome,animal-associated habitat,mucus,host-associated,465,Carcharias taurus,clearmag beads KF,9/14/20,PS16L1,0.017,high,,FMP101_P3_skin_1.88,HSW gillnet survey,Missing: not collected,59,1,Missing: not collected,MB site 1,USA:CA:San Diego,Missing: not collected,,1,BE,0,0,shallow,neritic,0,0,0,0,0,0,0,1,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,#VALUE!,UBERON:mucus,UBERON:skin of body,thresher shark,thresher shark,Missing: not collected,cm,Missing: not collected,Alopias vulpinus,FMP_59,7852,Missing: not collected,grams,1,32.789805,-117.248309,Missing: not collected,#VALUE!,25,348,760,gillnet,6,59.skin,,,539,249,Eastern Pacific,Chondrichthyes,thresher sharks,Alopiidae,Alopias,Alopias vulpinus,Lamniformes,635,SIO,Missing: not collected,,,,,,,,,1,,7,13414,,nan,nan,nan,viviparous,marine,oceanodromous,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Alopias vulpinus,208,spring,Unknown,,,,,,,,sink,sandy mud bottom,pelagic,2,3,Carcharhiniform,crusier sprinter,7852,FMP101,1,Missing: not collected,3,3,TRUE,2021,3.305566314,3.576411369,42.91693643,2524.525672,3.402179791
13414.67.skin,1,shallow,BE,1836,9.152422635,1889.50237,6.219088449,142.2037651,0.988687062,147983,5.170211827,148,131409,4.039444639,10951,4.289232096,1,263027,19464,Not applicable,67.skin,TRUE,2,3,subtropical,soft bottom,8/6/20,2020,california butterfly ray,2.6762,LC,0,0,,0,94,1,1,67.skin,"bony fish, crustacean",https://biogeodb.stri.si.edu/sftep/en/thefishes/species/254,Missing: not collected,3,0.477121255,TRUE,9,c,c9,0,Host-associated,Animal,Animal surface,67skin,skin,marine biome,animal-associated habitat,mucus,host-associated,465,Gymnura,clearmag beads KF,9/14/20,PS16L1,0.074,high,,FMP101_P3_skin_1.88,hook and line,23.4,67,1,1.4,bonita cove,USA:CA:San Diego,20.2,"mud, sand, ",2,BE,1,0,shallow,intertidal,0,0,0,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,1,Missing: not collected,Missing: not collected,UBERON:skin,2.676208298,UBERON:mucus,UBERON:skin of body,california butterfly ray,CA butterfly ray,23.4,cm,Missing: not collected,Gymnura marmorata,FMP_67,86361,342.9,grams,1,32.769915,-117.248336,342.9,2.535167485,,,100,rod and reel,8,67.skin,,,547,456,Eastern Pacific,Chondrichthyes,butterfly rays,Gymnuridae,Gymnura,Gymnura marmorata,Myliobatiformes,643,SIO,Missing: not collected,,1,,1,,,,,1,,7,13414,,nan,0.05982906,0.863247863,ovoviviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Gymnura marmorata,408,summer,M,,,,,,,,sink,sandy bottom (mud),soft bottom,2,2,Rajiform,flow refuging,86361,FMP101,1,23.4,3,3,FALSE,19623,4.292765404,10212.66116,122551.9339,1656107.214,6.219088449
13414.68.skin,1,shallow,BE,375,4.346251987,393.9649123,5.91199906,37.25689499,0.997338618,75026,4.875211793,75,93632,3.892242377,7803,4.247138226,1,169865,17666,Not applicable,68.skin,TRUE,2,3,subtropical,rock associated,8/13/20,2020,california moray,0.2563,NE,0,0,,0,40,1,1,68.skin,"crustaceans, octopus, fish",fishbase.org,8.5,3,0.477121255,TRUE,9,d,d9,0,Host-associated,Animal,Animal surface,68skin,skin,marine biome,animal-associated habitat,mucus,host-associated,284,Gymnothorax kidako,clearmag beads KF,9/14/20,PS16L1,0.104,high,,FMP101_P3_skin_1.88,hook and line,80,68,1,5,quivira point,USA:CA:San Diego,44.8,,2,BE,0,0,shallow,neritic,0,0,1,1,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,0.25625,UBERON:mucus,UBERON:skin of body,California moray,CA moray eel,80,cm,Missing: not collected,Gymnothorax mordax,FMP_68,875776,1312,grams,1,32.763155,-117.241393,1312,3.117933835,30,,152,rod and reel,8,68.skin,,,548,288,Eastern Pacific,Actinopterygii,moray eels,Muraenidae,Gymnothorax,Gymnothorax mordax,Anguilliformes,644,SIO,Missing: not collected,,1,,,,1,,,1,,7,13414,,0.10625,0.0625,0.56,oviparous,marine,marine,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Gymnothorax mordax,247,summer,Unknown,,,,,,,,sink,rocky reef (shallow),rock associated,2,2,Anguilliform,burrowing,875776,FMP101,1,80,3,3,TRUE,17671,4.247261127,7077.031901,84924.38281,816580.604,5.91199906
13414.95.s,1,shallow,BE,119,5.941103784,125.5769231,3.445575644,14.16521811,0.985015773,259,2.413299764,0,16,0.111970494,1,3.16613397,1,293200,1466,Not applicable,95.s,FALSE,1,1,temperate,soft bottom,8/20/20,2020,arrow goby,0.5615,NE,0,0,,0,2,0,1,95.s,"diatoms, green algae, tintinnids, eggs",fishbase.org,1.1,5,0.698970004,TRUE,4,g,g4,0,Host-associated,Animal,Animal surface,95s,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Gymnogobius urotaenia,clearmag beads KF,9/14/20,PS16L1,0.005,used up,,plate5_89-103_gill.skin.mg.hg,hook and line,3.2,95,1,0.4,,USA:CA:San Diego,2,,1,BE,1,0,shallow,intertidal,0,0,0,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,0.561523438,UBERON:mucus,UBERON:skin of body,arrow goby,arrow goby,3.2,cm,Missing: not collected,Clevelandia ios,FMP_95,185732,0.184,grams,1,32.769594,-117.248478,0.184,-0.735182177,3,,6.4,rod and reel,8,95.s,,,31,325,Eastern Pacific,Actinopterygii,gobies,Gobiidae,Clevelandia,Clevelandia ios,Gobiiformes,111,SIO,Missing: not collected,,,,,,,1,,,1,1,13414,,0.34375,0.125,0.625,oviparous,brackish,brackish,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Clevelandia ios_,284,summer,Unknown,,,,,,,,sink,sandy mud bottom,soft bottom,3,1,Esociform,accelerator,185732,FMP101,1,3.2,2,2,FALSE,1466,3.16613397,1.162423557,13.94908268,2789.816537,3.445575644
13414.96.s,1,shallow,BE,416,6.066475939,440.9295775,6.404698839,35.22159563,0.994888832,232060,5.365600288,232,22556,3.274085255,1880,4.07037039,1,1451728,11759,Not applicable,96.s,FALSE,2,3,subtropical,soft bottom,8/23/20,2020,california killifish,1.2926,NE,0,0,,0,1,0.3,1,96.s,"gastropods, crustaceans, bivalves, worms, microalgae",fishbase.org,2.2,42,1.62324929,TRUE,4,h,h4,0,Host-associated,Animal,Animal surface,96s,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Fundulus parvipinnis,clearmag beads KF,9/14/20,PS16L1,0.0081,low,,plate5_89-103_gill.skin.mg.hg,hook and line,4.7,96,1,0.3,,USA:CA:San Diego,4.2,"bay estuary, benthopelagic",1,BE,1,0,shallow,intertidal,0,0,0,0,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,1.292584495,UBERON:mucus,UBERON:skin of body,California killifish,CA killifish,4.7,cm,Missing: not collected,Fundulus parvipinnis,FMP_96,28757,1.342,grams,1,32.782075,-117.250127,1.342,0.127752516,3,,10.8,rod and reel,8,96.s,,,32,307,Eastern Pacific,Actinopterygii,topminnows and killisfishes,Fundulidae,Fundulus,Fundulus parvipinnis,Cyprinodontiformes,112,SIO,Missing: not collected,1,1,,1,,1,,,,,1,13414,,0.468085106,0.063829787,0.893617021,oviparous,brackish,brackish,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Fundulus parvipinnis,266,summer,Unknown,,,,,,,,sink,sandy mud bottom,soft bottom,3,1,Esociform,accelerator,28757,FMP101,1,4.7,2,2,FALSE,11785,4.071329587,1713.967616,20567.61139,2539211.283,6.404698839
13414.103.s,1,shallow,CP,114,5.645691571,119.037037,1.88211534,12.54456117,0.986178862,81,1.908485019,0,9,-0.107194708,1,3.103461622,1,10940,1269,Not applicable,103.s,FALSE,1,1,subtropical,soft bottom,8/28/20,2020,chub mackerel,0.7549,LC,0,0,,3,300,0,1,103.s,"copepods, crustaceans, squid",fishbase.org,6.1,245,2.389166084,TRUE,5,g,g5,0,Host-associated,Animal,Animal surface,103s,skin,marine biome,animal-associated habitat,mucus,host-associated,0,Scomber japonicus,clearmag beads KF,9/14/20,PS16L1,0.116,,,plate5_89-103_gill.skin.mg.hg,hook and line,17.5,103,1,2.7,SIO pier,USA:CA:San Diego,15.2,,3,CP,0,1,shallow,neritic,0,0,1,1,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,0.754893424,UBERON:mucus,UBERON:skin of body,chub mackerel,Pacific chub mackerel,19.1,cm,Missing: not collected,Scomber japonicus,FMP_103,13676,52.6,grams,1,32.867124,-117.257229,52.6,1.720985744,18,2.9,64,rod and reel,8,103.s,,,39,493,Eastern Pacific,Actinopterygii,"mackerals, tunas, bonitos",Scombridae,Scomber,Scomber japonicus,Scombriformes,23,SIO,Missing: not collected,,1,,,,1,,,,,1,13414,,0.319371728,0.141361257,0.795811518,oviparous,marine,oceanodromous,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Scomber japonicus,441,summer,Unknown,,,,,,,,sink,sandy bottom,pelagic,2,2,Carangiform,crusier sprinter,13676,FMP101,1,19.1,2,2,TRUE,1287,3.109578547,0.736872049,8.84246459,76.22814302,1.88211534
13414.20.skin,1,shallow,CP,122,5.175865358,128.5769231,3.309486712,12.27633201,0.99223539,2117,3.325720858,2,93,0.890052991,8,3.388633969,1,55614,2447,Not applicable,20.skin,FALSE,1,2,subtropical,rock associated,1/25/19,2019,pacific jack mackerel,0.7241,LC,0,0,,0,400,0,5,20.skin,"crustaceans, fish larvae",fishbase.org,10.1,822,2.914871818,TRUE,3,d,d3,0,Host-associated,Animal,Animal surface,20skin,skin,marine biome,animal-associated habitat,mucus,host-associated,116,Trachurus symmetricus,clearmag beads KF,9/14/20,PS16L1,0.044,high,,FMP101_P3_skin_1.88,hook and line survey,20.1,20,1,2.5,LJ kelp,USA:CA:San Diego,12.5,,3,CP,0,1,shallow,neritic,0,0,1,1,0,0,0,0,The ecology of marine fishes of california and adjacent waters 2006,0,0,0,0,Missing: not collected,Missing: not collected,UBERON:skin,0.724104016,UBERON:mucus,UBERON:skin of body,Pacific jack mackerel,jack mackerel,22.3,cm,Missing: not collected,Trachurus symmetricus,FMP_20,271940,80.3,grams,1,32.858496,-117.276143,80.3,1.904715545,30,,81,rod and reel,1,20.skin,,,500,292,Eastern Pacific,Actinopterygii,jacks and pompanos,Carangidae,Trachurus,Trachurus symmetricus,Carangiformes,596,SIO,Missing: not collected,,1,,,,,,,,,7,13414,,0.452914798,0.112107623,0.560538117,oviparous,marine,oceanodromous,fish skin,s,skin swab,"gill, fin, skin, MG, HG",Trachurus symmetricus,251,winter,F,,,,,,,,sink,kelp forrest,pelagic,2,2,Carangiform,crusier sprinter,271940,FMP101,1,22.3,2,2,TRUE,2495,3.39707055,7.477529635,89.73035562,2039.326264,3.309486712
